league,bin_idx,bin_start,bin_end,n,avg_pred,actual_rate,hits,target_mode,outcome,calib_gap
Italy/Serie_A,6,0.30000000000000004,0.35000000000000003,97,0.3230672207024006,0.3711340206185567,36.0,FTR,A,-0.04806679991615609
Italy/Serie_A,7,0.35000000000000003,0.4,72,0.37464174563438163,0.3055555555555556,22.0,FTR,A,0.06908619007882605
Italy/Serie_A,8,0.4,0.45,69,0.42240954356094457,0.6086956521739131,42.0,FTR,A,-0.18628610861296852
Italy/Serie_A,9,0.45,0.5,70,0.4775630704761713,0.45714285714285713,32.0,FTR,A,0.020420213333314174
Italy/Serie_A,10,0.5,0.55,73,0.5235727646515821,0.6301369863013698,46.0,FTR,A,-0.10656422164978774
Italy/Serie_A,11,0.55,0.6000000000000001,47,0.5707485755136134,0.574468085106383,27.0,FTR,A,-0.0037195095927696764
Italy/Serie_A,12,0.6000000000000001,0.6500000000000001,48,0.6204832126516591,0.6666666666666666,32.0,FTR,A,-0.04618345401500756
Italy/Serie_A,13,0.65,0.7000000000000001,15,0.6700957266563752,0.7333333333333333,11.0,FTR,A,-0.0632376066769581
Italy/Serie_A,14,0.7000000000000001,0.7500000000000001,3,0.7063300323740815,0.6666666666666666,2.0,FTR,A,0.03966336570741491
Italy/Serie_B,1,0.05,0.1,1,0.09896422998092097,0.0,0.0,FTR,A,0.09896422998092097
Italy/Serie_B,2,0.1,0.15000000000000002,72,0.13356846188933044,0.2222222222222222,16.0,FTR,A,-0.08865376033289177
Italy/Serie_B,3,0.15000000000000002,0.2,222,0.17807947309858224,0.18468468468468469,41.0,FTR,A,-0.006605211586102444
Italy/Serie_B,4,0.2,0.25,274,0.2238325982437144,0.2737226277372263,75.0,FTR,A,-0.04989002949351187
Italy/Serie_B,5,0.25,0.3,231,0.27425527614098644,0.2554112554112554,59.0,FTR,A,0.018844020729731015
Italy/Serie_B,6,0.30000000000000004,0.35000000000000003,145,0.3221568366293649,0.3103448275862069,45.0,FTR,A,0.01181200904315799
Italy/Serie_B,7,0.35000000000000003,0.4,94,0.37362735261808183,0.39361702127659576,37.0,FTR,A,-0.019989668658513926
Italy/Serie_B,8,0.4,0.45,37,0.422794099747078,0.5135135135135135,19.0,FTR,A,-0.0907194137664355
Italy/Serie_B,9,0.45,0.5,18,0.46930252972704634,0.4444444444444444,8.0,FTR,A,0.024858085282601916
Italy/Serie_B,10,0.5,0.55,4,0.5093536723203229,0.0,0.0,FTR,A,0.5093536723203229
Italy/Serie_B,11,0.55,0.6000000000000001,2,0.5755664395899248,0.0,0.0,FTR,A,0.5755664395899248
Netherlands/Eredivisie,1,0.05,0.1,94,0.07712528955497429,0.031914893617021274,3.0,FTR,A,0.045210395937953014
Netherlands/Eredivisie,2,0.1,0.15000000000000002,105,0.12606945588539742,0.1619047619047619,17.0,FTR,A,-0.03583530601936449
Netherlands/Eredivisie,3,0.15000000000000002,0.2,99,0.17598462044297306,0.15151515151515152,15.0,FTR,A,0.024469468927821536
Netherlands/Eredivisie,4,0.2,0.25,90,0.22452131679534867,0.2222222222222222,20.0,FTR,A,0.0022990945731264645
Netherlands/Eredivisie,5,0.25,0.3,94,0.27546066554462345,0.26595744680851063,25.0,FTR,A,0.009503218736112817
Netherlands/Eredivisie,6,0.30000000000000004,0.35000000000000003,94,0.323464418907322,0.3723404255319149,35.0,FTR,A,-0.04887600662459285
Netherlands/Eredivisie,7,0.35000000000000003,0.4,74,0.37424349894509323,0.3783783783783784,28.0,FTR,A,-0.004134879433285166
Netherlands/Eredivisie,8,0.4,0.45,50,0.421103131118865,0.4,20.0,FTR,A,0.02110313111886497
Netherlands/Eredivisie,9,0.45,0.5,55,0.4723755177542424,0.4727272727272727,26.0,FTR,A,-0.0003517549730303049
Netherlands/Eredivisie,10,0.5,0.55,45,0.5192406000061113,0.4666666666666667,21.0,FTR,A,0.0525739333394446
Netherlands/Eredivisie,11,0.55,0.6000000000000001,19,0.5783563087650888,0.631578947368421,12.0,FTR,A,-0.053222638603332206
Netherlands/Eredivisie,12,0.6000000000000001,0.6500000000000001,26,0.6239500647211936,0.5769230769230769,15.0,FTR,A,0.04702698779811676
Netherlands/Eredivisie,13,0.65,0.7000000000000001,29,0.6780711835718675,0.7586206896551724,22.0,FTR,A,-0.08054950608330491
Netherlands/Eredivisie,14,0.7000000000000001,0.7500000000000001,8,0.708444256335975,1.0,8.0,FTR,A,-0.29155574366402504
Portugal/Primeira_Liga,0,0.0,0.05,78,0.03962115940528395,0.01282051282051282,1.0,FTR,A,0.026800646584771128
Portugal/Primeira_Liga,1,0.05,0.1,70,0.06831674879392718,0.08571428571428572,6.0,FTR,A,-0.01739753692035853
Portugal/Primeira_Liga,2,0.1,0.15000000000000002,53,0.12485280582969129,0.18867924528301888,10.0,FTR,A,-0.0638264394533276
Portugal/Primeira_Liga,3,0.15000000000000002,0.2,63,0.17771593511063286,0.14285714285714285,9.0,FTR,A,0.034858792253490006
Portugal/Primeira_Liga,4,0.2,0.25,81,0.22691522896914348,0.25925925925925924,21.0,FTR,A,-0.03234403029011576
Portugal/Primeira_Liga,5,0.25,0.3,114,0.27544142016084405,0.3157894736842105,36.0,FTR,A,-0.040348053523366456
Portugal/Primeira_Liga,6,0.30000000000000004,0.35000000000000003,130,0.32387016744243224,0.3,39.0,FTR,A,0.023870167442432255
Portugal/Primeira_Liga,7,0.35000000000000003,0.4,57,0.3726819852398525,0.3684210526315789,21.0,FTR,A,0.004260932608273593
Portugal/Primeira_Liga,8,0.4,0.45,34,0.4178961817422727,0.23529411764705882,8.0,FTR,A,0.1826020640952139
Portugal/Primeira_Liga,9,0.45,0.5,26,0.47367066883539244,0.2692307692307692,7.0,FTR,A,0.20443989960462322
Portugal/Primeira_Liga,10,0.5,0.55,15,0.5254237778224015,0.4666666666666667,7.0,FTR,A,0.05875711115573479
Portugal/Primeira_Liga,11,0.55,0.6000000000000001,17,0.5729397548631067,0.5882352941176471,10.0,FTR,A,-0.015295539254540413
Portugal/Primeira_Liga,12,0.6000000000000001,0.6500000000000001,30,0.6222975754607828,0.7,21.0,FTR,A,-0.07770242453921716
Portugal/Primeira_Liga,13,0.65,0.7000000000000001,50,0.6757717895942983,0.78,39.0,FTR,A,-0.10422821040570174
Portugal/Primeira_Liga,14,0.7000000000000001,0.7500000000000001,37,0.7275499525043567,0.9459459459459459,35.0,FTR,A,-0.21839599344158922
Portugal/Primeira_Liga,15,0.75,0.8,13,0.7643395926202979,0.46153846153846156,6.0,FTR,A,0.30280113108183637
Portugal/Primeira_Liga,16,0.8,0.8500000000000001,3,0.8201377150971404,0.6666666666666666,2.0,FTR,A,0.15347104843047377
Scotland/Championship,2,0.1,0.15000000000000002,4,0.13586527338756674,0.0,0.0,FTR,A,0.13586527338756674
Scotland/Championship,3,0.15000000000000002,0.2,20,0.17806883280406574,0.15,3.0,FTR,A,0.028068832804065746
Scotland/Championship,4,0.2,0.25,81,0.22870053473217727,0.2222222222222222,18.0,FTR,A,0.006478312509955064
Scotland/Championship,5,0.25,0.3,96,0.27719846039485035,0.2604166666666667,25.0,FTR,A,0.01678179372818367
Scotland/Championship,6,0.30000000000000004,0.35000000000000003,114,0.3220974778301445,0.2631578947368421,30.0,FTR,A,0.05893958309330238
Scotland/Championship,7,0.35000000000000003,0.4,84,0.37237802482873744,0.36904761904761907,31.0,FTR,A,0.003330405781118373
Scotland/Championship,8,0.4,0.45,59,0.42196863096799464,0.4067796610169492,24.0,FTR,A,0.015188969951045461
Scotland/Championship,9,0.45,0.5,38,0.4706010176503992,0.47368421052631576,18.0,FTR,A,-0.003083192875916574
Scotland/Championship,10,0.5,0.55,18,0.5207001698091589,0.5555555555555556,10.0,FTR,A,-0.03485538574639668
Scotland/Championship,11,0.55,0.6000000000000001,5,0.5663556397131918,0.6,3.0,FTR,A,-0.03364436028680817
Scotland/Championship,12,0.6000000000000001,0.6500000000000001,5,0.617028601792689,0.4,2.0,FTR,A,0.217028601792689
Scotland/Championship,13,0.65,0.7000000000000001,1,0.6678591426214359,0.0,0.0,FTR,A,0.6678591426214359
Scotland/League_One,1,0.05,0.1,1,0.09434156676726503,0.0,0.0,FTR,A,0.09434156676726503
Scotland/League_One,2,0.1,0.15000000000000002,27,0.1358207695753427,0.07407407407407407,2.0,FTR,A,0.06174669550126863
Scotland/League_One,3,0.15000000000000002,0.2,46,0.17306022457137263,0.21739130434782608,10.0,FTR,A,-0.04433107977645345
Scotland/League_One,4,0.2,0.25,55,0.22488674108969484,0.23636363636363636,13.0,FTR,A,-0.011476895273941523
Scotland/League_One,5,0.25,0.3,73,0.27731201709784875,0.3013698630136986,22.0,FTR,A,-0.024057845915849863
Scotland/League_One,6,0.30000000000000004,0.35000000000000003,88,0.3270633014211374,0.29545454545454547,26.0,FTR,A,0.031608755966591906
Scotland/League_One,7,0.35000000000000003,0.4,87,0.37475352629068853,0.3448275862068966,30.0,FTR,A,0.029925940083791958
Scotland/League_One,8,0.4,0.45,73,0.4237910650953908,0.4657534246575342,34.0,FTR,A,-0.04196235956214345
Scotland/League_One,9,0.45,0.5,44,0.4734797116617219,0.4772727272727273,21.0,FTR,A,-0.003793015611005368
Scotland/League_One,10,0.5,0.55,21,0.5171820902162724,0.5714285714285714,12.0,FTR,A,-0.054246481212299025
Scotland/League_One,11,0.55,0.6000000000000001,10,0.5798158228874724,0.5,5.0,FTR,A,0.07981582288747235
Scotland/League_Two,3,0.15000000000000002,0.2,23,0.1814428858266287,0.17391304347826086,4.0,FTR,A,0.007529842348367843
Scotland/League_Two,4,0.2,0.25,76,0.2281165585441217,0.2894736842105263,22.0,FTR,A,-0.06135712566640464
Scotland/League_Two,5,0.25,0.3,112,0.272039859890932,0.29464285714285715,33.0,FTR,A,-0.02260299725192516
Scotland/League_Two,6,0.30000000000000004,0.35000000000000003,94,0.32512847098437153,0.26595744680851063,25.0,FTR,A,0.0591710241758609
Scotland/League_Two,7,0.35000000000000003,0.4,103,0.37394195735749086,0.2815533980582524,29.0,FTR,A,0.09238855929923845
Scotland/League_Two,8,0.4,0.45,64,0.42209107944077784,0.421875,27.0,FTR,A,0.0002160794407778388
Scotland/League_Two,9,0.45,0.5,29,0.47321323100165913,0.27586206896551724,8.0,FTR,A,0.1973511620361419
Scotland/League_Two,10,0.5,0.55,21,0.5211418684425906,0.3333333333333333,7.0,FTR,A,0.18780853510925727
Scotland/League_Two,11,0.55,0.6000000000000001,2,0.5571250581009927,0.0,0.0,FTR,A,0.5571250581009927
Scotland/League_Two,13,0.65,0.7000000000000001,1,0.6500307124482346,0.0,0.0,FTR,A,0.6500307124482346
Scotland/Premiership,0,0.0,0.05,11,0.04446373895020747,0.09090909090909091,1.0,FTR,A,-0.04644535195888344
Scotland/Premiership,1,0.05,0.1,77,0.06987679408136468,0.07792207792207792,6.0,FTR,A,-0.008045283840713235
Scotland/Premiership,2,0.1,0.15000000000000002,45,0.13206606582022917,0.1111111111111111,5.0,FTR,A,0.020954954709118068
Scotland/Premiership,3,0.15000000000000002,0.2,60,0.17340977042726133,0.13333333333333333,8.0,FTR,A,0.040076437093928
Scotland/Premiership,4,0.2,0.25,67,0.2214094205598897,0.208955223880597,14.0,FTR,A,0.012454196679292706
Scotland/Premiership,5,0.25,0.3,85,0.2756737054264784,0.25882352941176473,22.0,FTR,A,0.01685017601471367
Scotland/Premiership,6,0.30000000000000004,0.35000000000000003,67,0.32224717765609534,0.2537313432835821,17.0,FTR,A,0.06851583437251324
Scotland/Premiership,7,0.35000000000000003,0.4,51,0.36879773631767804,0.4117647058823529,21.0,FTR,A,-0.042966969564674884
Scotland/Premiership,8,0.4,0.45,37,0.4253510947156605,0.3783783783783784,14.0,FTR,A,0.04697271633728212
Scotland/Premiership,9,0.45,0.5,31,0.47526753561182344,0.4838709677419355,15.0,FTR,A,-0.008603432130112054
Scotland/Premiership,10,0.5,0.55,22,0.5279952122243255,0.4090909090909091,9.0,FTR,A,0.11890430313341643
Scotland/Premiership,11,0.55,0.6000000000000001,27,0.5767494876834227,0.48148148148148145,13.0,FTR,A,0.09526800620194126
Scotland/Premiership,12,0.6000000000000001,0.6500000000000001,17,0.62317472029792,0.5882352941176471,10.0,FTR,A,0.0349394261802729
Scotland/Premiership,13,0.65,0.7000000000000001,15,0.6772565096113073,0.6,9.0,FTR,A,0.07725650961130737
Scotland/Premiership,14,0.7000000000000001,0.7500000000000001,27,0.7210921240796836,0.6296296296296297,17.0,FTR,A,0.09146249445005394
Scotland/Premiership,15,0.75,0.8,12,0.7717594859142229,0.8333333333333334,10.0,FTR,A,-0.06157384741911043
Scotland/Premiership,16,0.8,0.8500000000000001,3,0.8165060674751432,1.0,3.0,FTR,A,-0.1834939325248568
Spain/Segunda_Division,2,0.1,0.15000000000000002,2,0.1321004379381877,0.5,1.0,FTR,A,-0.3678995620618123
Spain/Segunda_Division,3,0.15000000000000002,0.2,137,0.18461537310159412,0.20437956204379562,28.0,FTR,A,-0.0197641889422015
Spain/Segunda_Division,4,0.2,0.25,497,0.2273484062294742,0.21730382293762576,108.0,FTR,A,0.01004458329184843
Spain/Segunda_Division,5,0.25,0.3,377,0.27192398758773656,0.2546419098143236,96.0,FTR,A,0.01728207777341295
Spain/Segunda_Division,6,0.30000000000000004,0.35000000000000003,176,0.3231671961517671,0.375,66.0,FTR,A,-0.05183280384823291
Spain/Segunda_Division,7,0.35000000000000003,0.4,86,0.37167971579124487,0.29069767441860467,25.0,FTR,A,0.0809820413726402
Spain/Segunda_Division,8,0.4,0.45,28,0.41894612355711125,0.35714285714285715,10.0,FTR,A,0.0618032664142541
Spain/Segunda_Division,9,0.45,0.5,5,0.47149566691735717,0.6,3.0,FTR,A,-0.1285043330826428
Spain/Segunda_Division,10,0.5,0.55,1,0.5161865335627109,1.0,1.0,FTR,A,-0.48381346643728906
Turkey/Super_Lig,1,0.05,0.1,58,0.0872894538316237,0.0,0.0,FTR,A,0.0872894538316237
Turkey/Super_Lig,2,0.1,0.15000000000000002,59,0.12021779987007057,0.1016949152542373,6.0,FTR,A,0.018522884615833277
Turkey/Super_Lig,3,0.15000000000000002,0.2,114,0.18114142588096327,0.14912280701754385,17.0,FTR,A,0.03201861886341942
Turkey/Super_Lig,4,0.2,0.25,190,0.2262865841893015,0.22105263157894736,42.0,FTR,A,0.005233952610354142
Turkey/Super_Lig,5,0.25,0.3,176,0.2733285347950289,0.21022727272727273,37.0,FTR,A,0.06310126206775615
Turkey/Super_Lig,6,0.30000000000000004,0.35000000000000003,106,0.3233883821064292,0.24528301886792453,26.0,FTR,A,0.07810536323850464
Turkey/Super_Lig,7,0.35000000000000003,0.4,60,0.3756936127124861,0.48333333333333334,29.0,FTR,A,-0.10763972062084726
Turkey/Super_Lig,8,0.4,0.45,66,0.42454323516911996,0.4696969696969697,31.0,FTR,A,-0.045153734527849765
Turkey/Super_Lig,9,0.45,0.5,86,0.47432908071704294,0.5930232558139535,51.0,FTR,A,-0.1186941750969106
Turkey/Super_Lig,10,0.5,0.55,46,0.5216033468363848,0.6086956521739131,28.0,FTR,A,-0.08709230533752832
Turkey/Super_Lig,11,0.55,0.6000000000000001,16,0.5683241012105238,0.75,12.0,FTR,A,-0.1816758987894762
Turkey/Super_Lig,12,0.6000000000000001,0.6500000000000001,6,0.61939986140901,0.3333333333333333,2.0,FTR,A,0.28606652807567673
ALL,0,0.0,0.05,2,0.04574034688972335,0.5,1.0,FTR,D,-0.45425965311027666
ALL,1,0.05,0.1,159,0.08389921126143281,0.08176100628930817,13.0,FTR,D,0.0021382049721246355
ALL,2,0.1,0.15000000000000002,617,0.1302657714131767,0.15235008103727715,94.0,FTR,D,-0.022084309624100462
ALL,3,0.15000000000000002,0.2,1467,0.17827469078639063,0.2419904567143831,355.0,FTR,D,-0.06371576592799247
ALL,4,0.2,0.25,4172,0.22968525050386793,0.25910834132310645,1081.0,FTR,D,-0.029423090819238523
ALL,5,0.25,0.3,7237,0.27489834037833477,0.27055409700151994,1958.0,FTR,D,0.004344243376814827
ALL,6,0.30000000000000004,0.35000000000000003,4069,0.32046060924773817,0.27402310149913983,1115.0,FTR,D,0.04643750774859834
ALL,7,0.35000000000000003,0.4,922,0.3684301602498417,0.31344902386117135,289.0,FTR,D,0.05498113638867036
ALL,8,0.4,0.45,153,0.416076408141077,0.28104575163398693,43.0,FTR,D,0.13503065650709006
ALL,9,0.45,0.5,18,0.46549563136284344,0.3333333333333333,6.0,FTR,D,0.13216229802951013
ALL,10,0.5,0.55,6,0.5232571128391733,0.5,3.0,FTR,D,0.02325711283917331
Belgium/First_Division_A,1,0.05,0.1,4,0.09339799499812816,0.0,0.0,FTR,D,0.09339799499812816
Belgium/First_Division_A,2,0.1,0.15000000000000002,55,0.12897722792182012,0.14545454545454545,8.0,FTR,D,-0.016477317532725327
Belgium/First_Division_A,3,0.15000000000000002,0.2,124,0.18111352729707553,0.21774193548387097,27.0,FTR,D,-0.03662840818679544
Belgium/First_Division_A,4,0.2,0.25,252,0.22577754141935977,0.24206349206349206,61.0,FTR,D,-0.016285950644132297
Belgium/First_Division_A,5,0.25,0.3,289,0.2736335852455463,0.3391003460207612,98.0,FTR,D,-0.0654667607752149
Belgium/First_Division_A,6,0.30000000000000004,0.35000000000000003,132,0.3211321478633156,0.2803030303030303,37.0,FTR,D,0.040829117560285344
Belgium/First_Division_A,7,0.35000000000000003,0.4,24,0.36972313067242024,0.25,6.0,FTR,D,0.11972313067242024
England/Championship,3,0.15000000000000002,0.2,17,0.18875227950281345,0.29411764705882354,5.0,FTR,D,-0.10536536755601009
England/Championship,4,0.2,0.25,306,0.2324610753926767,0.24183006535947713,74.0,FTR,D,-0.009368989966800412
England/Championship,5,0.25,0.3,749,0.27633719173301813,0.24833110814419226,186.0,FTR,D,0.028006083588825864
England/Championship,6,0.30000000000000004,0.35000000000000003,468,0.31933877066909594,0.2863247863247863,134.0,FTR,D,0.03301398434430963
England/Championship,7,0.35000000000000003,0.4,63,0.3646007643359844,0.30158730158730157,19.0,FTR,D,0.0630134627486828
England/Championship,8,0.4,0.45,5,0.40910306214570163,0.2,1.0,FTR,D,0.20910306214570162
England/League_One,3,0.15000000000000002,0.2,17,0.19336902886602247,0.11764705882352941,2.0,FTR,D,0.07572197004249306
England/League_One,4,0.2,0.25,399,0.23425466187416444,0.24812030075187969,99.0,FTR,D,-0.013865638877715247
England/League_One,5,0.25,0.3,883,0.27457506623974504,0.25254813137032844,223.0,FTR,D,0.022026934869416592
England/League_One,6,0.30000000000000004,0.35000000000000003,283,0.31827956036551447,0.22968197879858657,65.0,FTR,D,0.0885975815669279
England/League_One,7,0.35000000000000003,0.4,28,0.3651173168250494,0.10714285714285714,3.0,FTR,D,0.25797445968219224
England/League_One,8,0.4,0.45,1,0.4124452453150739,0.0,0.0,FTR,D,0.4124452453150739
England/League_Two,3,0.15000000000000002,0.2,8,0.19335773270757606,0.625,5.0,FTR,D,-0.43164226729242394
England/League_Two,4,0.2,0.25,376,0.23519529918369336,0.26595744680851063,100.0,FTR,D,-0.03076214762481727
England/League_Two,5,0.25,0.3,910,0.27324664125610426,0.25274725274725274,230.0,FTR,D,0.020499388508851524
England/League_Two,6,0.30000000000000004,0.35000000000000003,304,0.31784294841732225,0.25,76.0,FTR,D,0.06784294841732225
England/League_Two,7,0.35000000000000003,0.4,21,0.35976372640161125,0.23809523809523808,5.0,FTR,D,0.12166848830637317
England/Premier_League,2,0.1,0.15000000000000002,68,0.135264600113471,0.14705882352941177,10.0,FTR,D,-0.011794223415940774
England/Premier_League,3,0.15000000000000002,0.2,177,0.17532611161366943,0.24858757062146894,44.0,FTR,D,-0.07326145900779951
England/Premier_League,4,0.2,0.25,260,0.22824031395428535,0.2230769230769231,58.0,FTR,D,0.005163390877362256
England/Premier_League,5,0.25,0.3,371,0.27444710729503696,0.2722371967654987,101.0,FTR,D,0.0022099105295382837
England/Premier_League,6,0.30000000000000004,0.35000000000000003,175,0.3174040947331501,0.24,42.0,FTR,D,0.07740409473315013
England/Premier_League,7,0.35000000000000003,0.4,27,0.36343595655010896,0.2222222222222222,6.0,FTR,D,0.14121373432788675
England/Premier_League,8,0.4,0.45,1,0.445180351873835,0.0,0.0,FTR,D,0.445180351873835
France/Ligue_1,1,0.05,0.1,3,0.09791618427888471,0.0,0.0,FTR,D,0.09791618427888471
France/Ligue_1,2,0.1,0.15000000000000002,47,0.13079668063733638,0.2127659574468085,10.0,FTR,D,-0.08196927680947214
France/Ligue_1,3,0.15000000000000002,0.2,122,0.17816555096304812,0.2540983606557377,31.0,FTR,D,-0.07593280969268959
France/Ligue_1,4,0.2,0.25,213,0.22700290461496225,0.24882629107981222,53.0,FTR,D,-0.021823386464849964
France/Ligue_1,5,0.25,0.3,250,0.27442158684464596,0.248,62.0,FTR,D,0.02642158684464596
France/Ligue_1,6,0.30000000000000004,0.35000000000000003,168,0.3201556980066933,0.16666666666666666,28.0,FTR,D,0.15348903134002664
France/Ligue_1,7,0.35000000000000003,0.4,52,0.36727982999723907,0.2692307692307692,14.0,FTR,D,0.09804906076646985
France/Ligue_1,8,0.4,0.45,13,0.4159480607572801,0.23076923076923078,3.0,FTR,D,0.1851788299880493
France/Ligue_1,9,0.45,0.5,1,0.4545784045909092,1.0,1.0,FTR,D,-0.5454215954090909
France/Ligue_1,10,0.5,0.55,1,0.5288197247503187,1.0,1.0,FTR,D,-0.4711802752496813
France/Ligue_2,3,0.15000000000000002,0.2,20,0.1888544620772593,0.2,4.0,FTR,D,-0.0111455379227407
France/Ligue_2,4,0.2,0.25,158,0.2304823684609611,0.26582278481012656,42.0,FTR,D,-0.03534041634916546
France/Ligue_2,5,0.25,0.3,363,0.27658857901750467,0.2892561983471074,105.0,FTR,D,-0.012667619329602753
France/Ligue_2,6,0.30000000000000004,0.35000000000000003,270,0.3214442096925695,0.25555555555555554,69.0,FTR,D,0.06588865413701395
France/Ligue_2,7,0.35000000000000003,0.4,121,0.37199648223216747,0.33884297520661155,41.0,FTR,D,0.03315350702555592
France/Ligue_2,8,0.4,0.45,22,0.4161665735528286,0.2727272727272727,6.0,FTR,D,0.1434393008255559
France/Ligue_2,9,0.45,0.5,1,0.4536010626870597,1.0,1.0,FTR,D,-0.5463989373129403
Germany/Bundesliga_1,2,0.1,0.15000000000000002,48,0.13513511934318484,0.08333333333333333,4.0,FTR,D,0.05180178600985151
Germany/Bundesliga_1,3,0.15000000000000002,0.2,145,0.17587912098434788,0.2,29.0,FTR,D,-0.02412087901565213
